Time,Duration,Fixture,Combined,Hot,Cold
1/8 10:08:30 AM,120,Kitchen Sink,1.2,0.962,0.238
1/8 10:23:00 AM,48,Sink 3,0.234,0.188,0.046
1/8 11:52:36 AM,24,CW,1.934,1.934,0.000
1/8 12:33:06 PM,72,Kitchen Sink,1.136,0.911,0.225
1/8 12:40:00 PM,6,Sink 4,0.74,0.593,0.147
1/8 3:42:48 PM,72,Sink 3,1.471,1.179,0.292
1/8 3:44:48 PM,30,Sink 3,1.746,1.400,0.346
1/8 4:37:42 PM,24,Kitchen Sink,1.272,1.020,0.252
1/8 6:22:54 PM,324,Shower 1,2.62,2.101,0.519
1/8 6:23:12 PM,24,Sink 2,1.394,1.118,0.276
1/8 6:25:12 PM,18,Kitchen Sink,0.377,0.302,0.075
1/8 6:27:06 PM,66,Kitchen Sink,0.928,0.744,0.184
1/8 6:31:36 PM,18,Kitchen Sink,0.825,0.661,0.164
1/8 6:33:36 PM,30,Kitchen Sink,0.253,0.203,0.050
1/8 6:35:30 PM,6,Kitchen Sink,0.171,0.137,0.034
1/8 7:29:42 PM,144,Kitchen Sink,1.478,1.185,0.293
1/8 8:11:12 PM,12,Kitchen Sink,1.397,1.120,0.277
1/8 8:12:30 PM,18,Sink 2,1.345,1.078,0.267
1/8 8:18:42 PM,96,DW1,1.52,1.520,0.000
1/8 8:24:42 PM,18,Kitchen Sink,1.925,1.543,0.382
1/8 8:28:30 PM,96,DW1,1.496,1.496,0.000
1/8 8:38:18 PM,84,DW1,1.472,1.472,0.000
1/8 8:48:00 PM,84,DW1,1.478,1.478,0.000
1/8 10:30:54 PM,42,Kitchen Sink,1.348,1.081,0.267
1/8 10:32:48 PM,60,Sink 4,1.237,0.992,0.245
1/8 10:34:42 PM,6,Kitchen Sink,0.08,0.064,0.016
1/8 10:36:06 PM,6,Kitchen Sink,0.021,0.017,0.004
1/8 10:38:06 PM,54,Kitchen Sink,0.411,0.330,0.081
1/8 10:40:00 PM,42,Kitchen Sink,1.192,0.956,0.236
1/8 10:41:54 PM,54,Sink 3,0.678,0.544,0.134
1/8 10:43:24 PM,90,DW1,1.393,1.393,0.000
1/8 10:43:54 PM,18,Kitchen Sink,0.668,0.536,0.132
1/8 10:45:48 PM,54,Kitchen Sink,0.318,0.255,0.063
1/8 10:47:42 PM,6,Kitchen Sink,0.336,0.269,0.067
1/8 10:49:42 PM,18,Kitchen Sink,0.759,0.609,0.150
1/8 10:51:36 PM,30,Sink 2,2.097,1.681,0.416
1/8 10:53:12 PM,84,DW1,1.342,1.342,0.000
1/8 10:53:30 PM,6,Kitchen Sink,0.189,0.152,0.037
1/8 10:55:30 PM,186,Sink 3,1.837,1.473,0.364
1/8 10:57:24 PM,36,Sink 2,0.309,0.248,0.061
1/8 11:03:00 PM,66,DW1,1.614,1.614,0.000
1/8 11:12:42 PM,90,DW1,1.516,1.516,0.000
1/8 11:22:30 PM,78,DW1,1.434,1.434,0.000
1/8 11:32:18 PM,54,DW1,1.515,1.515,0.000
1/9 1:11:06 AM,6,Sink 3,0.666,0.534,0.132
1/9 4:20:54 AM,12,Kitchen Sink,0.32,0.257,0.063
1/9 6:14:42 AM,18,Kitchen Sink,1.391,1.116,0.275
1/9 6:36:48 AM,18,Kitchen Sink,1.066,0.855,0.211
1/9 6:38:48 AM,6,Sink 2,0.727,0.583,0.144
1/9 6:40:42 AM,6,Kitchen Sink,1.51,1.211,0.299
1/9 6:57:06 AM,108,Sink 4,1.526,1.224,0.302
1/9 7:01:12 AM,36,Kitchen Sink,0.759,0.609,0.150
1/9 7:03:12 AM,60,Kitchen Sink,1.511,1.212,0.299
1/9 7:05:06 AM,6,Sink 2,0.898,0.720,0.178
1/9 7:28:30 AM,60,Sink 3,0.586,0.470,0.116
1/9 7:30:24 AM,90,Sink 4,1.375,1.103,0.272
1/9 7:32:18 AM,84,Sink 2,0.36,0.289,0.071
1/9 7:48:06 AM,36,Kitchen Sink,0.629,0.504,0.125
1/9 8:09:24 AM,264,Shower 1,1.252,1.004,0.248
1/9 10:06:18 AM,12,Sink 3,1.747,1.401,0.346
1/9 10:18:48 AM,42,Kitchen Sink,0.054,0.043,0.011
1/9 10:25:00 AM,108,CW,2.365,2.365,0.000
1/9 10:30:00 AM,72,CW,2.871,2.871,0.000
1/9 11:41:06 AM,6,Kitchen Sink,0.619,0.496,0.123
1/9 11:43:00 AM,24,Kitchen Sink,0.602,0.483,0.119
1/9 12:01:36 PM,42,Sink 3,1.243,0.997,0.246
1/9 2:19:36 PM,108,Sink 2,1.824,1.463,0.361
1/9 2:23:36 PM,174,Kitchen Sink,0.491,0.394,0.097
1/9 2:52:42 PM,18,Sink 4,1.218,0.977,0.241
1/9 2:54:36 PM,42,Sink 4,0.668,0.536,0.132
1/9 2:56:30 PM,6,Kitchen Sink,0.27,0.217,0.053
1/9 2:58:30 PM,78,Kitchen Sink,1.111,0.891,0.220
1/9 3:21:00 PM,48,Sink 3,1.776,1.424,0.352
1/9 3:23:00 PM,6,Kitchen Sink,1.885,1.512,0.373
1/9 4:05:42 PM,6,Sink 4,0.67,0.537,0.133
1/9 4:07:42 PM,30,Sink 3,1.275,1.023,0.252
1/9 6:38:54 PM,48,Kitchen Sink,1.817,1.457,0.360
1/9 9:19:48 PM,54,Kitchen Sink,1.424,1.142,0.282
1/9 9:21:42 PM,12,Kitchen Sink,1.252,1.004,0.248
1/9 9:40:12 PM,6,Kitchen Sink,1.054,0.845,0.209
1/9 9:47:42 PM,828,Shower 1,2.185,1.752,0.433
1/9 10:53:06 PM,36,Kitchen Sink,0.432,0.346,0.086
1/9 11:04:18 PM,66,Kitchen Sink,1.062,0.852,0.210
1/9 11:38:54 PM,12,Kitchen Sink,0.652,0.523,0.129
1/10 12:05:24 AM,144,Kitchen Sink,1.734,1.391,0.343
1/10 6:37:12 AM,48,Kitchen Sink,0.051,0.041,0.010
1/10 6:39:06 AM,54,Kitchen Sink,0.426,0.342,0.084
1/10 6:41:00 AM,36,Sink 4,1.565,1.256,0.309
1/10 7:15:36 AM,12,Kitchen Sink,1.402,1.125,0.277
1/10 7:34:06 AM,102,DW1,1.587,1.587,0.000
1/10 7:38:24 AM,36,Sink 2,0.533,0.428,0.105
1/10 7:43:54 AM,108,DW1,1.152,1.152,0.000
1/10 7:53:42 AM,78,DW1,1.301,1.301,0.000
1/10 8:03:24 AM,78,DW1,1.11,1.110,0.000
1/10 8:08:24 AM,24,Kitchen Sink,1.69,1.356,0.334
1/10 8:10:18 AM,90,Kitchen Sink,0.904,0.725,0.179
1/10 8:12:18 AM,12,Kitchen Sink,1.658,1.330,0.328
1/10 8:12:54 AM,6,Kitchen Sink,0.107,0.086,0.021
1/10 8:13:12 AM,84,DW1,1.355,1.355,0.000
1/10 8:14:12 AM,144,Kitchen Sink,1.101,0.883,0.218
1/10 8:16:06 AM,78,Kitchen Sink,0.709,0.569,0.140
1/10 8:27:30 AM,6,Kitchen Sink,0.018,0.014,0.004
1/10 8:29:18 AM,138,Sink 2,2.165,1.737,0.428
1/10 9:59:12 AM,6,Kitchen Sink,1.104,0.886,0.218
1/10 10:07:00 AM,84,DW1,1.255,1.255,0.000
1/10 10:16:48 AM,84,DW1,1.44,1.440,0.000
1/10 10:19:48 AM,18,Kitchen Sink,1.22,0.979,0.241
1/10 10:26:36 AM,84,DW1,1.133,1.133,0.000
1/10 10:36:18 AM,90,DW1,1.377,1.377,0.000
1/10 10:46:06 AM,90,DW1,1.159,1.159,0.000
1/10 10:55:54 AM,132,DW1,1.336,1.336,0.000
1/10 11:02:54 AM,144,Kitchen Sink,1.594,1.279,0.315
1/10 11:04:48 AM,12,Sink 4,1.4,1.123,0.277
1/10 11:55:54 AM,72,CW,2.463,2.463,0.000
1/10 12:07:30 PM,18,Kitchen Sink,1.793,1.438,0.355
1/10 12:09:30 PM,6,Kitchen Sink,2.323,1.864,0.459
1/10 12:11:24 PM,30,Kitchen Sink,1.106,0.887,0.219
1/10 1:10:12 PM,90,CW,1.417,1.417,0.000
1/10 1:13:00 PM,6,Sink 3,0.148,0.119,0.029
1/10 1:24:00 PM,6,Sink 4,0.104,0.083,0.021
1/10 2:11:00 PM,324,Shower 1,1.668,1.338,0.330
1/10 2:21:24 PM,66,Kitchen Sink,1.677,1.345,0.332
1/10 2:24:30 PM,6,CW,2.563,2.563,0.000
1/10 2:41:30 PM,1068,Shower 1,1.605,1.288,0.317
1/10 2:55:06 PM,36,Sink 2,1.079,0.866,0.213
1/10 2:58:36 PM,96,CW,3.559,3.559,0.000
1/10 3:38:42 PM,72,CW,2.658,2.658,0.000
1/10 4:10:12 PM,24,Kitchen Sink,0.756,0.607,0.149
1/10 4:34:24 PM,6,Kitchen Sink,1.218,0.977,0.241
1/10 5:10:30 PM,12,Sink 4,2.125,1.705,0.420
1/10 5:10:48 PM,138,Kitchen Sink,0.466,0.374,0.092
1/10 5:26:24 PM,30,Sink 3,1.132,0.908,0.224
1/10 6:37:30 PM,54,Kitchen Sink,0.608,0.488,0.120
1/10 7:26:48 PM,18,Kitchen Sink,1.873,1.503,0.370
1/10 7:53:12 PM,408,Bath 1,6.116,4.907,1.209
1/10 9:28:54 PM,6,Kitchen Sink,0.628,0.504,0.124
1/10 11:48:36 PM,18,Kitchen Sink,1.475,1.183,0.292
1/11 5:48:12 AM,90,Kitchen Sink,1.606,1.289,0.317
1/11 9:09:48 AM,264,Bath 1,3.721,2.986,0.735
1/11 12:00:30 PM,12,Kitchen Sink,1.04,0.835,0.205
1/11 1:49:12 PM,6,Kitchen Sink,0.168,0.135,0.033
1/11 1:51:06 PM,6,Sink 3,0.182,0.146,0.036
1/11 5:27:42 PM,126,Kitchen Sink,0.484,0.388,0.096
1/11 6:05:18 PM,270,Bath 1,6.01,4.823,1.187
1/11 6:06:48 PM,54,Kitchen Sink,1.005,0.807,0.198
1/11 6:13:12 PM,6,Kitchen Sink,2.177,1.747,0.430
1/11 6:15:12 PM,12,Kitchen Sink,0.74,0.594,0.146
1/11 6:17:06 PM,36,Kitchen Sink,0.05,0.040,0.010
1/11 6:19:00 PM,48,Kitchen Sink,1.652,1.326,0.326
1/11 6:33:42 PM,6,Sink 2,1.14,0.915,0.225
1/11 6:35:36 PM,6,Kitchen Sink,0.412,0.331,0.081
1/11 6:58:00 PM,12,Kitchen Sink,0.782,0.628,0.154
1/11 6:59:54 PM,84,Sink 3,0.192,0.154,0.038
1/11 7:01:48 PM,30,Sink 2,0.64,0.514,0.126
1/11 7:03:48 PM,36,Kitchen Sink,0.148,0.119,0.029
1/11 7:05:42 PM,12,Kitchen Sink,1.312,1.053,0.259
1/11 7:07:36 PM,36,Kitchen Sink,0.45,0.361,0.089
1/11 9:24:18 PM,36,Sink 4,1.636,1.313,0.323
1/11 9:26:12 PM,18,Kitchen Sink,1.339,1.075,0.264
1/11 9:28:12 PM,6,Kitchen Sink,0.004,0.003,0.001
1/11 10:03:12 PM,6,Kitchen Sink,0.456,0.366,0.090
1/11 10:05:06 PM,6,Kitchen Sink,0.537,0.431,0.106
1/12 4:05:00 AM,60,CW,1.172,1.172,0.000
1/12 6:25:36 AM,24,Kitchen Sink,1.351,1.084,0.267
1/12 8:19:06 AM,42,Kitchen Sink,1.025,0.823,0.202
1/12 8:21:00 AM,18,Kitchen Sink,1.775,1.425,0.350
1/12 8:23:00 AM,18,Sink 4,1.205,0.967,0.238
1/12 8:24:54 AM,6,Kitchen Sink,0.435,0.349,0.086
1/12 8:26:48 AM,18,Kitchen Sink,1.795,1.441,0.354
1/12 9:04:54 AM,114,Sink 2,1.087,0.873,0.214
1/12 10:08:36 AM,534,Shower 1,2.464,1.978,0.486
1/12 10:39:12 AM,354,Shower 1,2.733,2.194,0.539
1/12 10:55:36 AM,60,Kitchen Sink,1.326,1.064,0.262
1/12 10:57:30 AM,18,Kitchen Sink,1.064,0.854,0.210
1/12 10:59:30 AM,12,Sink 2,1.363,1.094,0.269
1/12 11:09:42 AM,684,Shower 1,1.636,1.313,0.323
1/12 11:15:30 AM,6,Sink 2,0.185,0.149,0.036
1/12 11:17:00 AM,12,Sink 3,0.816,0.655,0.161
1/12 11:17:24 AM,90,Kitchen Sink,0.756,0.607,0.149
1/12 1:05:00 PM,6,Sink 4,0.002,0.002,0.000
1/12 1:07:00 PM,6,Kitchen Sink,0.404,0.324,0.080
1/12 4:18:18 PM,240,Sink 4,0.84,0.674,0.166
1/12 4:20:12 PM,84,Kitchen Sink,1.496,1.201,0.295
1/12 4:40:12 PM,18,Kitchen Sink,1.262,1.013,0.249
1/12 5:19:48 PM,6,Kitchen Sink,0.186,0.149,0.037
1/12 5:20:00 PM,72,Kitchen Sink,2.097,1.683,0.414
1/12 5:39:30 PM,48,Kitchen Sink,1.532,1.230,0.302
1/12 5:41:24 PM,6,Kitchen Sink,0.858,0.689,0.169
1/12 5:43:24 PM,18,Sink 4,0.818,0.657,0.161
1/12 5:45:18 PM,6,Kitchen Sink,2.483,1.993,0.490
1/12 7:27:18 PM,114,DW1,0.953,0.953,0.000
1/12 7:37:06 PM,66,DW1,1.256,1.256,0.000
1/12 7:46:48 PM,48,DW1,1.427,1.427,0.000
1/12 7:51:30 PM,12,Kitchen Sink,0.848,0.681,0.167
1/12 7:53:24 PM,18,Kitchen Sink,0.937,0.752,0.185
1/12 7:55:18 PM,60,Sink 2,0.759,0.609,0.150
1/12 7:57:18 PM,6,Kitchen Sink,0.914,0.734,0.180
1/12 7:59:12 PM,6,Sink 4,0.011,0.009,0.002
1/12 7:59:54 PM,48,Sink 2,0.431,0.346,0.085
1/12 8:01:06 PM,30,Kitchen Sink,2.133,1.712,0.421
1/12 8:28:54 PM,30,Kitchen Sink,1.605,1.288,0.317
1/12 8:30:54 PM,24,Kitchen Sink,1.949,1.565,0.384
1/12 8:32:48 PM,6,Kitchen Sink,0.259,0.208,0.051
1/12 8:34:42 PM,78,Kitchen Sink,1.856,1.490,0.366
1/12 9:03:30 PM,90,DW1,1.474,1.474,0.000
1/12 9:13:12 PM,144,DW1,1.116,1.116,0.000
1/12 9:23:00 PM,60,DW1,1.424,1.424,0.000
1/12 9:32:48 PM,114,DW1,1.512,1.512,0.000
1/12 10:35:42 PM,6,Kitchen Sink,0.518,0.416,0.102
1/12 11:35:06 PM,72,Sink 2,0.05,0.040,0.010
1/12 11:51:48 PM,6,Kitchen Sink,0.261,0.210,0.051
1/13 1:06:30 AM,186,Sink 2,0.908,0.729,0.179
1/13 2:45:48 AM,6,Kitchen Sink,0.007,0.006,0.001
1/13 2:47:42 AM,42,Kitchen Sink,2.369,1.902,0.467
1/13 2:49:36 AM,12,Sink 2,0.988,0.793,0.195
1/13 5:47:36 AM,450,Shower 2,2.396,1.924,0.472
1/13 6:16:48 AM,42,Kitchen Sink,1.884,1.513,0.371
1/13 6:50:48 AM,798,Shower 1,2.3,1.847,0.453
1/13 7:09:36 AM,54,Kitchen Sink,1.69,1.357,0.333
1/13 7:11:30 AM,6,Kitchen Sink,0.032,0.026,0.006
1/13 7:46:54 AM,138,Kitchen Sink,0.885,0.711,0.174
1/13 7:56:06 AM,594,Shower 2,1.762,1.415,0.347
1/13 8:10:18 AM,6,Kitchen Sink,0.675,0.542,0.133
1/13 8:12:12 AM,6,Kitchen Sink,0.183,0.147,0.036
1/13 8:14:12 AM,42,Kitchen Sink,1.474,1.184,0.290
1/13 8:16:06 AM,6,Sink 4,0.793,0.637,0.156
1/13 8:43:36 AM,60,Sink 4,1.859,1.493,0.366
1/13 8:45:30 AM,18,Kitchen Sink,1.298,1.042,0.256
1/13 9:45:24 AM,6,Sink 2,0.338,0.271,0.067
1/13 9:51:00 AM,12,CW,1.2,1.200,0.000
1/13 10:11:00 AM,66,Kitchen Sink,1.363,1.094,0.269
1/13 10:12:54 AM,24,Kitchen Sink,0.045,0.036,0.009
1/13 11:42:54 AM,84,Kitchen Sink,1.414,1.135,0.279
1/13 11:49:00 AM,294,Shower 1,1.534,1.232,0.302
1/13 12:37:36 PM,6,Kitchen Sink,0.317,0.255,0.062
1/13 12:38:00 PM,6,Kitchen Sink,0.894,0.718,0.176
1/13 12:39:30 PM,60,Sink 2,0.788,0.633,0.155
1/13 2:04:36 PM,12,Kitchen Sink,0.876,0.703,0.173
1/13 2:06:30 PM,30,Kitchen Sink,0.564,0.453,0.111
1/13 2:53:48 PM,6,Sink 3,0.29,0.233,0.057
1/13 3:46:12 PM,18,Kitchen Sink,1.294,1.039,0.255
1/13 4:14:00 PM,6,Kitchen Sink,0.451,0.362,0.089
1/13 4:15:30 PM,72,Sink 2,0.436,0.350,0.086
1/13 4:25:24 PM,54,CW,2.313,2.313,0.000
1/13 4:39:42 PM,12,Kitchen Sink,0.174,0.140,0.034
1/13 4:41:36 PM,24,Sink 3,0.481,0.386,0.095
1/13 5:25:18 PM,96,Kitchen Sink,0.749,0.601,0.148
1/13 5:39:42 PM,84,CW,2.413,2.413,0.000
1/13 5:50:24 PM,30,Kitchen Sink,2.288,1.837,0.451
1/13 5:52:18 PM,30,Kitchen Sink,0.209,0.168,0.041
1/13 6:23:54 PM,6,Kitchen Sink,0.381,0.306,0.075
1/13 8:21:42 PM,12,Sink 2,0.055,0.044,0.011
1/13 8:23:42 PM,90,Kitchen Sink,1.578,1.267,0.311
1/13 9:08:48 PM,30,Sink 2,1.906,1.530,0.376
1/13 9:10:48 PM,6,Sink 2,0.243,0.195,0.048
1/13 9:12:42 PM,24,Kitchen Sink,0.506,0.406,0.100
1/13 9:14:36 PM,12,Kitchen Sink,1.257,1.009,0.248
1/13 9:16:24 PM,84,Kitchen Sink,0.965,0.775,0.190
1/13 9:16:36 PM,6,Kitchen Sink,0.292,0.234,0.058
1/13 9:18:30 PM,72,Kitchen Sink,1.391,1.117,0.274
1/13 9:24:00 PM,612,Shower 2,1.927,1.547,0.380
1/13 9:52:06 PM,6,Kitchen Sink,0.119,0.096,0.023
1/13 9:54:00 PM,48,Kitchen Sink,0.96,0.771,0.189
1/13 9:56:00 PM,66,Sink 2,1.623,1.303,0.320
1/13 9:57:54 PM,42,Kitchen Sink,2.002,1.607,0.395
1/13 9:59:48 PM,72,Kitchen Sink,1.721,1.382,0.339
1/13 10:00:12 PM,84,Sink 4,1.545,1.241,0.304
1/13 10:01:06 PM,6,Kitchen Sink,1.267,1.017,0.250
1/13 10:01:48 PM,18,Kitchen Sink,1.02,0.819,0.201
1/13 10:03:00 PM,54,Kitchen Sink,1.438,1.155,0.283
1/13 10:03:42 PM,6,Kitchen Sink,0.105,0.084,0.021
1/13 10:04:54 PM,24,Sink 2,1.114,0.894,0.220
1/13 10:05:36 PM,6,Sink 2,2.589,2.079,0.510
1/13 10:06:48 PM,6,Kitchen Sink,0.159,0.128,0.031
1/13 10:08:48 PM,6,Sink 3,2.192,1.760,0.432
1/13 10:58:24 PM,102,Kitchen Sink,0.049,0.039,0.010
1/13 11:00:18 PM,36,Kitchen Sink,1.052,0.845,0.207
1/13 11:02:18 PM,18,Kitchen Sink,0.415,0.333,0.082
1/13 11:04:12 PM,24,Kitchen Sink,0.046,0.037,0.009
1/13 11:10:24 PM,6,Kitchen Sink,0.051,0.041,0.010
1/14 3:02:30 AM,576,Shower 2,2.094,1.682,0.412
1/14 3:33:00 AM,402,Shower 2,2.655,2.132,0.523
1/14 5:08:18 AM,66,Kitchen Sink,0.372,0.299,0.073
1/14 6:02:00 AM,624,Bath 1,3.241,2.603,0.638
1/14 6:04:06 AM,420,Shower 1,2.322,1.865,0.457
1/14 6:11:30 AM,72,Sink 2,1,0.803,0.197
1/14 6:28:12 AM,60,Sink 4,1.054,0.847,0.207
1/14 6:30:06 AM,6,Sink 4,0.742,0.596,0.146
1/14 6:34:42 AM,264,Shower 1,2.573,2.067,0.506
1/14 7:25:18 AM,114,Kitchen Sink,0.372,0.299,0.073
1/14 7:52:12 AM,12,Kitchen Sink,2.716,2.181,0.535
1/14 8:54:30 AM,36,Kitchen Sink,2.202,1.769,0.433
1/14 9:04:24 AM,60,Sink 4,0.438,0.352,0.086
1/14 9:09:54 AM,18,Sink 4,1.371,1.101,0.270
1/14 10:52:30 AM,24,Kitchen Sink,2.002,1.608,0.394
1/14 10:54:24 AM,12,Kitchen Sink,0.746,0.599,0.147
1/14 11:00:18 AM,24,Sink 3,1.326,1.065,0.261
1/14 11:02:12 AM,6,Sink 3,0.165,0.133,0.032
1/14 11:11:30 AM,96,Kitchen Sink,0.539,0.433,0.106
1/14 11:27:06 AM,6,Kitchen Sink,0.303,0.243,0.060
1/14 11:32:36 AM,6,Sink 2,1.115,0.896,0.219
1/14 11:34:36 AM,42,Kitchen Sink,0.05,0.040,0.010
1/14 11:36:30 AM,24,Sink 3,1.318,1.059,0.259
1/14 11:55:36 AM,12,Sink 2,0.338,0.271,0.067
1/14 11:57:30 AM,6,Kitchen Sink,1.592,1.279,0.313
1/14 11:59:24 AM,90,Sink 2,2.224,1.786,0.438
1/14 2:25:00 PM,42,Sink 3,1.755,1.410,0.345
1/14 2:26:54 PM,6,Kitchen Sink,0.024,0.019,0.005
1/14 2:28:54 PM,42,Kitchen Sink,1.693,1.360,0.333
1/14 2:30:48 PM,54,Kitchen Sink,1.175,0.944,0.231
1/14 2:31:42 PM,6,Kitchen Sink,1.065,0.855,0.210
1/14 2:32:36 PM,6,Kitchen Sink,0.463,0.372,0.091
1/14 2:32:42 PM,78,Kitchen Sink,1.557,1.251,0.306
1/14 2:33:42 PM,120,Kitchen Sink,1.054,0.847,0.207
1/14 2:34:36 PM,114,Sink 2,0.503,0.404,0.099
1/14 2:34:42 PM,60,Kitchen Sink,1.48,1.189,0.291
1/14 2:35:36 PM,36,Kitchen Sink,0.157,0.126,0.031
1/14 2:36:36 PM,6,Kitchen Sink,1.39,1.116,0.274
1/14 2:37:30 PM,6,Kitchen Sink,1.174,0.943,0.231
1/14 2:38:30 PM,12,Sink 3,1.448,1.163,0.285
1/14 3:44:12 PM,36,Kitchen Sink,0.498,0.400,0.098
1/14 4:40:12 PM,120,Sink 4,0.63,0.506,0.124
1/14 5:49:48 PM,396,Shower 1,1.147,0.921,0.226
1/14 5:53:42 PM,12,Kitchen Sink,0.494,0.397,0.097
1/14 5:55:36 PM,36,Kitchen Sink,2.152,1.728,0.424
1/14 5:57:36 PM,6,Kitchen Sink,0.351,0.282,0.069
1/14 6:03:42 PM,96,Kitchen Sink,0.365,0.293,0.072
1/14 6:05:42 PM,24,Kitchen Sink,1.083,0.870,0.213
1/14 6:09:24 PM,6,Sink 4,0.013,0.010,0.003
1/14 6:12:48 PM,24,Kitchen Sink,0.655,0.526,0.129
1/14 6:14:42 PM,48,Kitchen Sink,2.138,1.717,0.421
1/14 6:15:48 PM,126,Kitchen Sink,0.844,0.678,0.166
1/14 6:16:36 PM,84,Sink 3,1.075,0.863,0.212
1/14 7:25:12 PM,90,Kitchen Sink,1.258,1.010,0.248
1/14 7:27:06 PM,18,Kitchen Sink,0.873,0.701,0.172
1/14 7:29:00 PM,30,Sink 2,1.589,1.276,0.313
1/14 7:31:00 PM,30,Kitchen Sink,0.378,0.304,0.074
1/14 8:03:00 PM,54,Kitchen Sink,0.896,0.720,0.176
1/14 8:32:42 PM,66,Kitchen Sink,0.853,0.685,0.168
1/14 8:34:36 PM,18,Kitchen Sink,1.525,1.225,0.300
1/14 8:41:12 PM,12,Kitchen Sink,1.046,0.840,0.206
1/14 8:43:12 PM,6,Kitchen Sink,0.393,0.316,0.077
1/14 8:45:06 PM,6,Kitchen Sink,0.904,0.726,0.178
1/14 8:47:00 PM,6,Kitchen Sink,0.025,0.020,0.005
1/14 8:49:00 PM,6,Kitchen Sink,0.489,0.393,0.096
1/14 8:50:54 PM,84,Kitchen Sink,1.275,1.024,0.251
1/14 8:52:48 PM,24,Kitchen Sink,0.433,0.348,0.085
1/14 8:54:48 PM,6,Sink 4,0.86,0.691,0.169
1/14 8:56:42 PM,6,Kitchen Sink,0.324,0.260,0.064
1/14 8:58:36 PM,66,Sink 2,0.052,0.042,0.010
1/15 1:39:30 AM,78,DW1,1.459,1.459,0.000
1/15 1:49:18 AM,102,DW1,1.231,1.231,0.000
1/15 1:59:06 AM,90,DW1,1.534,1.534,0.000
1/15 2:08:48 AM,66,DW1,1.543,1.543,0.000
1/15 2:18:36 AM,60,DW1,1.805,1.805,0.000
1/15 7:20:48 AM,12,Kitchen Sink,2.048,1.645,0.403
1/15 7:22:42 AM,60,Kitchen Sink,1.393,1.119,0.274
1/15 7:24:36 AM,102,Kitchen Sink,0.793,0.637,0.156
1/15 8:50:18 AM,24,Kitchen Sink,1.327,1.066,0.261
1/15 9:33:24 AM,6,Sink 3,0.274,0.220,0.054
1/15 9:33:48 AM,12,CW,1.636,1.636,0.000
1/15 9:35:48 AM,84,Sink 3,1.928,1.549,0.379
1/15 9:37:42 AM,12,Sink 3,1.87,1.502,0.368
1/15 9:39:36 AM,18,Sink 2,1.008,0.810,0.198
1/15 9:41:30 AM,6,Sink 3,1.049,0.843,0.206
1/15 9:45:06 AM,30,CW,2.23,2.230,0.000
1/15 9:58:00 AM,324,Shower 1,2.252,1.809,0.443
1/15 10:16:42 AM,336,Shower 1,1.56,1.253,0.307
1/15 10:59:24 AM,60,CW,2.652,2.652,0.000
1/15 12:57:24 PM,48,Kitchen Sink,0.641,0.515,0.126
1/15 12:59:42 PM,6,Sink 3,0.317,0.255,0.062
1/15 1:11:30 PM,60,CW,2.71,2.710,0.000
1/15 1:26:30 PM,258,Shower 1,2.926,2.351,0.575
1/15 1:30:18 PM,78,DW1,1.193,1.193,0.000
1/15 1:40:00 PM,54,DW1,0.988,0.988,0.000
1/15 1:49:48 PM,90,DW1,1.316,1.316,0.000
1/15 1:57:06 PM,336,Shower 1,1.731,1.391,0.340
1/15 1:59:36 PM,72,DW1,1.093,1.093,0.000
1/15 2:09:24 PM,66,DW1,1.82,1.820,0.000
1/15 3:25:06 PM,42,Kitchen Sink,0.946,0.760,0.186
1/15 3:27:00 PM,72,Kitchen Sink,1.134,0.911,0.223
1/15 3:41:18 PM,36,Sink 4,1.684,1.353,0.331
1/15 3:59:12 PM,6,Kitchen Sink,0.259,0.208,0.051
1/15 4:25:30 PM,36,Kitchen Sink,2.291,1.840,0.451
1/15 4:27:30 PM,18,Sink 2,0.044,0.035,0.009
1/15 4:29:24 PM,6,Kitchen Sink,1.157,0.929,0.228
1/15 5:02:18 PM,18,Kitchen Sink,0.956,0.768,0.188
1/15 5:11:00 PM,66,Kitchen Sink,0.696,0.559,0.137
1/15 5:12:54 PM,36,Kitchen Sink,1.707,1.371,0.336
1/15 5:14:48 PM,12,Kitchen Sink,1.321,1.061,0.260
1/15 5:16:48 PM,90,Kitchen Sink,0.879,0.706,0.173
1/15 5:51:06 PM,12,Kitchen Sink,1.363,1.095,0.268
1/15 6:55:30 PM,108,Sink 3,0.81,0.651,0.159
1/15 7:01:12 PM,24,Kitchen Sink,0.846,0.680,0.166
1/15 7:03:06 PM,6,Sink 3,0.491,0.394,0.097
1/15 8:23:42 PM,6,Sink 4,0.063,0.051,0.012
1/15 8:25:36 PM,102,Kitchen Sink,1.519,1.220,0.299
1/15 8:42:42 PM,90,DW1,1.403,1.403,0.000
1/15 8:52:30 PM,102,DW1,1.251,1.251,0.000
1/15 9:02:18 PM,78,DW1,1.625,1.625,0.000
1/15 9:12:06 PM,90,DW1,1.395,1.395,0.000
1/15 9:21:48 PM,78,DW1,1.182,1.182,0.000
1/15 10:43:06 PM,6,Kitchen Sink,0.017,0.014,0.003
1/15 10:43:48 PM,372,Shower 2,1.645,1.322,0.323
1/15 11:15:18 PM,24,Kitchen Sink,1.538,1.236,0.302
1/16 6:47:00 AM,126,Kitchen Sink,0.896,0.720,0.176
1/16 7:49:48 AM,24,Kitchen Sink,1.405,1.129,0.276
