Time,Duration,Fixture,Combined,Hot,Cold
11/27 7:20:42 PM,18,Kitchen Sink,1.295,1.017,0.278
11/27 7:22:36 PM,6,Kitchen Sink,0.007,0.005,0.002
11/27 7:24:42 PM,6,Sink 4,0.927,0.728,0.199
11/27 9:41:48 PM,114,Kitchen Sink,1.478,1.161,0.317
11/27 9:43:42 PM,30,Sink 4,2.133,1.675,0.458
11/27 9:45:36 PM,36,Kitchen Sink,1.223,0.961,0.262
11/27 11:52:48 PM,48,Sink 3,0.051,0.040,0.011
11/28 7:36:18 AM,6,Kitchen Sink,0.689,0.542,0.147
11/28 7:39:54 AM,66,Sink 3,1.626,1.278,0.348
11/28 7:44:18 AM,84,Kitchen Sink,1.081,0.850,0.231
11/28 7:46:12 AM,18,Kitchen Sink,1.608,1.264,0.344
11/28 8:18:48 AM,96,Kitchen Sink,1.131,0.889,0.242
11/28 9:11:06 AM,54,Sink 3,1.472,1.157,0.315
11/28 9:13:00 AM,18,Kitchen Sink,1.386,1.089,0.297
11/28 9:14:54 AM,6,Kitchen Sink,0.834,0.656,0.178
11/28 9:16:54 AM,78,Sink 3,1.631,1.282,0.349
11/28 9:57:54 AM,72,CW,1.976,1.976,0.000
11/28 10:12:18 AM,36,CW,2.43,2.430,0.000
11/28 10:17:18 AM,54,CW,2.484,2.484,0.000
11/28 10:22:18 AM,66,CW,2.334,2.334,0.000
11/28 10:56:00 AM,54,Kitchen Sink,1.395,1.096,0.299
11/28 11:08:06 AM,42,Kitchen Sink,1.587,1.247,0.340
11/28 11:39:54 AM,6,Kitchen Sink,0.313,0.246,0.067
11/28 11:41:48 AM,6,Sink 3,0.069,0.054,0.015
11/28 11:53:54 AM,6,Sink 4,0.227,0.178,0.049
11/28 11:55:48 AM,30,Kitchen Sink,1.576,1.239,0.337
11/28 11:57:48 AM,6,Kitchen Sink,0.233,0.183,0.050
11/28 12:38:00 PM,18,Kitchen Sink,1.631,1.282,0.349
11/28 2:24:18 PM,84,Kitchen Sink,1.289,1.013,0.276
11/28 2:49:54 PM,96,Kitchen Sink,0.583,0.458,0.125
11/28 2:51:54 PM,60,Sink 4,0.665,0.523,0.142
11/28 2:53:48 PM,6,Sink 4,0.026,0.020,0.006
11/28 2:56:48 PM,666,Shower 1,1.643,1.291,0.352
11/28 3:27:06 PM,6,Kitchen Sink,0.021,0.017,0.004
11/28 3:28:18 PM,6,Kitchen Sink,0.527,0.414,0.113
11/28 3:29:00 PM,90,Kitchen Sink,1.763,1.386,0.377
11/28 3:30:54 PM,42,Sink 3,1.014,0.797,0.217
11/28 3:32:54 PM,66,Sink 2,1.831,1.439,0.392
11/28 3:34:48 PM,6,Kitchen Sink,1.476,1.160,0.316
11/28 3:36:42 PM,90,Kitchen Sink,1.738,1.366,0.372
11/28 3:38:42 PM,54,Kitchen Sink,0.827,0.650,0.177
11/28 6:12:12 PM,24,Sink 4,2.02,1.588,0.432
11/28 6:14:12 PM,48,Kitchen Sink,1.677,1.318,0.359
11/28 6:16:06 PM,6,Kitchen Sink,0.089,0.070,0.019
11/28 6:18:00 PM,18,Sink 2,0.993,0.780,0.213
11/28 7:39:30 PM,90,Kitchen Sink,1.542,1.212,0.330
11/28 10:39:54 PM,6,Kitchen Sink,0.052,0.041,0.011
11/28 11:34:06 PM,6,Sink 3,1.226,0.964,0.262
11/29 2:38:30 AM,6,Kitchen Sink,0.933,0.734,0.199
11/29 2:40:24 AM,6,Kitchen Sink,0.687,0.540,0.147
11/29 2:42:18 AM,66,Kitchen Sink,0.31,0.244,0.066
11/29 2:44:18 AM,90,Kitchen Sink,0.466,0.367,0.099
11/29 2:46:12 AM,48,Sink 3,0.96,0.755,0.205
11/29 5:07:36 AM,984,Shower 1,2.737,2.153,0.584
11/29 5:48:36 AM,6,Sink 4,0.028,0.022,0.006
11/29 5:50:30 AM,30,Sink 4,1.37,1.078,0.292
11/29 5:52:30 AM,72,Sink 2,0.828,0.651,0.177
11/29 5:54:24 AM,48,Sink 4,1.122,0.882,0.240
11/29 5:56:18 AM,6,Sink 3,1.273,1.001,0.272
11/29 5:58:18 AM,18,Sink 4,0.25,0.197,0.053
11/29 6:52:12 AM,120,Sink 2,1.402,1.103,0.299
11/29 8:50:24 AM,30,Kitchen Sink,0.982,0.772,0.210
11/29 8:52:24 AM,102,Sink 4,0.728,0.573,0.155
11/29 8:54:18 AM,312,Sink 2,1.76,1.384,0.376
11/29 9:29:48 AM,6,Kitchen Sink,0.752,0.591,0.161
11/29 9:42:06 AM,6,Kitchen Sink,0.024,0.019,0.005
11/29 9:44:36 AM,6,Kitchen Sink,0.744,0.585,0.159
11/29 10:25:48 AM,60,Kitchen Sink,0.991,0.779,0.212
11/29 10:53:30 AM,138,Kitchen Sink,1.004,0.790,0.214
11/29 10:55:24 AM,18,Sink 3,0.223,0.175,0.048
11/29 11:11:00 AM,30,Kitchen Sink,1.179,0.927,0.252
11/29 11:12:54 AM,18,Kitchen Sink,0.769,0.605,0.164
11/29 12:04:48 PM,24,Kitchen Sink,1.895,1.490,0.405
11/29 12:06:48 PM,12,Kitchen Sink,1.452,1.142,0.310
11/29 12:08:42 PM,42,Kitchen Sink,0.798,0.628,0.170
11/29 2:54:42 PM,18,Kitchen Sink,1.19,0.936,0.254
11/29 3:30:18 PM,96,Sink 3,0.958,0.753,0.205
11/29 6:26:54 PM,6,CW,3.917,3.917,0.000
11/29 6:29:24 PM,132,Sink 2,1,0.786,0.214
11/29 6:45:36 PM,6,Sink 2,0.905,0.712,0.193
11/29 7:41:12 PM,24,CW,1.757,1.757,0.000
11/29 8:28:24 PM,48,Sink 2,0.43,0.338,0.092
11/29 8:30:18 PM,36,Kitchen Sink,1.485,1.168,0.317
11/29 8:32:12 PM,6,Kitchen Sink,1.377,1.083,0.294
11/29 8:34:12 PM,54,Kitchen Sink,1.07,0.842,0.228
11/29 8:36:06 PM,12,Kitchen Sink,1.447,1.138,0.309
11/29 8:38:00 PM,12,Kitchen Sink,1.367,1.075,0.292
11/29 9:30:24 PM,396,Bath 1,5.475,4.306,1.169
11/29 10:03:54 PM,72,CW,1.712,1.712,0.000
11/29 10:30:00 PM,6,Sink 3,0.397,0.312,0.085
11/29 10:31:54 PM,6,Kitchen Sink,1.594,1.254,0.340
11/29 10:32:24 PM,18,Kitchen Sink,1.264,0.994,0.270
11/29 10:33:12 PM,210,Kitchen Sink,0.743,0.584,0.159
11/29 10:34:18 PM,12,Kitchen Sink,1.849,1.454,0.395
11/29 11:18:12 PM,144,CW,2.364,2.364,0.000
11/30 1:07:48 AM,60,Sink 4,1.432,1.127,0.305
11/30 5:07:00 AM,60,Kitchen Sink,1.74,1.369,0.371
11/30 6:41:48 AM,6,Kitchen Sink,0.226,0.178,0.048
11/30 6:43:42 AM,12,Kitchen Sink,1.764,1.388,0.376
11/30 6:45:36 AM,72,Kitchen Sink,0.085,0.067,0.018
11/30 7:07:42 AM,18,Kitchen Sink,1.893,1.490,0.403
11/30 7:44:00 AM,12,Kitchen Sink,0.7,0.551,0.149
11/30 8:14:30 AM,18,Sink 4,0.802,0.631,0.171
11/30 8:16:30 AM,6,Sink 4,0.975,0.767,0.208
11/30 8:18:24 AM,24,Kitchen Sink,0.3,0.236,0.064
11/30 8:34:42 AM,60,Sink 3,1.659,1.306,0.353
11/30 8:36:36 AM,6,Kitchen Sink,1.549,1.219,0.330
11/30 11:36:12 AM,534,Shower 1,2.265,1.783,0.482
11/30 12:18:12 PM,30,Kitchen Sink,0.37,0.291,0.079
11/30 12:56:48 PM,30,Kitchen Sink,0.89,0.700,0.190
11/30 1:10:48 PM,6,Kitchen Sink,0.132,0.104,0.028
11/30 1:53:54 PM,42,Sink 4,2.079,1.636,0.443
11/30 1:55:54 PM,168,Kitchen Sink,0.376,0.296,0.080
11/30 5:14:12 PM,60,Sink 2,0.202,0.159,0.043
11/30 5:16:12 PM,12,Sink 4,0.808,0.636,0.172
11/30 5:18:06 PM,54,Kitchen Sink,1.448,1.140,0.308
11/30 5:23:36 PM,60,CW,1.853,1.853,0.000
11/30 5:24:06 PM,6,Sink 2,0.851,0.670,0.181
11/30 5:34:24 PM,654,Shower 2,2.267,1.784,0.483
11/30 5:35:12 PM,18,Kitchen Sink,1.844,1.451,0.393
11/30 6:15:36 PM,24,CW,3.11,3.110,0.000
11/30 6:16:54 PM,90,Kitchen Sink,1.39,1.094,0.296
11/30 6:18:48 PM,96,Kitchen Sink,0.842,0.663,0.179
11/30 6:20:42 PM,6,Kitchen Sink,1.346,1.059,0.287
11/30 6:22:36 PM,24,Kitchen Sink,2.198,1.730,0.468
11/30 6:24:36 PM,24,Kitchen Sink,1.309,1.030,0.279
11/30 6:26:30 PM,72,Sink 2,1.105,0.870,0.235
11/30 6:28:24 PM,18,Sink 4,1.098,0.864,0.234
11/30 6:30:24 PM,18,Kitchen Sink,0.184,0.145,0.039
11/30 6:32:18 PM,18,Kitchen Sink,0.795,0.626,0.169
11/30 6:34:12 PM,24,Kitchen Sink,1.392,1.095,0.297
11/30 6:36:12 PM,18,Kitchen Sink,0.721,0.567,0.154
11/30 6:37:48 PM,84,CW,2.674,2.674,0.000
11/30 6:38:06 PM,60,Sink 3,1.397,1.099,0.298
11/30 6:40:00 PM,96,Kitchen Sink,1.855,1.460,0.395
11/30 7:07:48 PM,72,Sink 2,2.267,1.784,0.483
11/30 7:29:48 PM,78,CW,1.631,1.631,0.000
11/30 8:13:30 PM,144,DW1,1.291,1.291,0.000
11/30 8:23:12 PM,138,Kitchen Sink,0.618,0.486,0.132
11/30 8:23:18 PM,72,DW1,1.557,1.557,0.000
11/30 8:25:06 PM,12,Sink 4,0.917,0.722,0.195
11/30 8:27:06 PM,12,Kitchen Sink,0.441,0.347,0.094
11/30 8:29:00 PM,12,Sink 3,1.096,0.863,0.233
11/30 8:30:54 PM,78,Sink 4,0.834,0.656,0.178
11/30 8:32:48 PM,132,DW1,1.429,1.429,0.000
11/30 8:33:06 PM,84,DW1,1.149,1.149,0.000
11/30 8:38:48 PM,12,Sink 2,0.383,0.301,0.082
11/30 8:40:48 PM,18,Sink 4,1.515,1.192,0.323
11/30 8:42:36 PM,150,DW1,1.331,1.331,0.000
11/30 8:42:42 PM,18,Kitchen Sink,0.649,0.511,0.138
11/30 8:42:54 PM,72,DW1,1.251,1.251,0.000
11/30 8:44:36 PM,12,Sink 4,1.816,1.429,0.387
11/30 8:46:36 PM,48,Kitchen Sink,1.001,0.788,0.213
11/30 8:48:30 PM,42,Kitchen Sink,0.658,0.518,0.140
11/30 8:50:24 PM,24,Sink 2,0.73,0.575,0.155
11/30 8:52:18 PM,6,Kitchen Sink,0.453,0.357,0.096
11/30 8:52:24 PM,114,DW1,1.419,1.419,0.000
11/30 8:52:36 PM,72,DW1,1.278,1.278,0.000
11/30 9:02:12 PM,84,DW1,1.599,1.599,0.000
11/30 9:02:24 PM,60,DW1,1.569,1.569,0.000
11/30 9:12:24 PM,486,Shower 1,2.352,1.851,0.501
11/30 9:52:18 PM,12,Sink 3,0.144,0.113,0.031
11/30 9:54:12 PM,12,Sink 4,0.957,0.753,0.204
11/30 9:56:06 PM,36,Kitchen Sink,0.736,0.579,0.157
11/30 9:58:06 PM,6,Sink 3,0.055,0.043,0.012
12/1 7:05:00 AM,120,Sink 3,1.119,0.881,0.238
12/1 7:44:00 AM,66,Kitchen Sink,0.77,0.606,0.164
12/1 7:56:00 AM,18,Sink 2,1.323,1.042,0.281
12/1 7:57:54 AM,42,Kitchen Sink,1.408,1.109,0.299
12/1 8:16:30 AM,96,DW1,1.328,1.328,0.000
12/1 8:26:12 AM,60,DW1,1.298,1.298,0.000
12/1 8:26:54 AM,672,Shower 1,1.675,1.319,0.356
12/1 8:29:30 AM,6,Kitchen Sink,2.447,1.927,0.520
12/1 8:36:00 AM,84,DW1,0.9,0.900,0.000
12/1 8:45:48 AM,96,DW1,1.309,1.309,0.000
12/1 9:23:42 AM,6,Sink 4,1.713,1.349,0.364
12/1 9:25:36 AM,30,Kitchen Sink,0.305,0.240,0.065
12/1 9:26:54 AM,24,Kitchen Sink,1.349,1.062,0.287
12/1 9:55:18 AM,24,Sink 3,1.562,1.230,0.332
12/1 9:57:18 AM,36,Kitchen Sink,1.746,1.375,0.371
12/1 9:59:12 AM,6,Kitchen Sink,1.835,1.445,0.390
12/1 10:56:54 AM,6,Kitchen Sink,0.419,0.330,0.089
12/1 10:57:18 AM,18,Kitchen Sink,1.372,1.080,0.292
12/1 10:58:54 AM,132,Sink 4,0.904,0.712,0.192
12/1 11:02:24 AM,96,CW,0.848,0.848,0.000
12/1 11:07:18 AM,108,CW,3.359,3.359,0.000
12/1 11:12:18 AM,78,CW,2.357,2.357,0.000
12/1 11:17:18 AM,54,CW,3.626,3.626,0.000
12/1 12:16:36 PM,6,CW,1.702,1.702,0.000
12/1 12:21:36 PM,30,CW,1.566,1.566,0.000
12/1 12:26:36 PM,72,CW,1.522,1.522,0.000
12/1 12:31:30 PM,54,CW,3.13,3.130,0.000
12/1 1:33:48 PM,84,Kitchen Sink,0.932,0.734,0.198
12/1 1:35:42 PM,30,Sink 4,0.613,0.483,0.130
12/1 1:37:42 PM,6,Kitchen Sink,0.442,0.348,0.094
12/1 1:39:36 PM,144,Sink 4,1.793,1.412,0.381
12/1 1:41:30 PM,12,Kitchen Sink,0.412,0.324,0.088
12/1 1:43:30 PM,12,Sink 2,1.692,1.332,0.360
12/1 1:45:24 PM,42,Kitchen Sink,1.732,1.364,0.368
12/1 1:47:18 PM,18,Kitchen Sink,0.613,0.483,0.130
12/1 1:49:18 PM,24,Sink 2,1.713,1.349,0.364
12/1 1:50:18 PM,42,Kitchen Sink,1.289,1.015,0.274
12/1 1:51:12 PM,12,Kitchen Sink,1.026,0.808,0.218
12/1 1:53:06 PM,6,Kitchen Sink,0.034,0.027,0.007
12/1 1:55:00 PM,18,Kitchen Sink,1.03,0.811,0.219
12/1 1:57:00 PM,78,Kitchen Sink,1.455,1.146,0.309
12/1 1:58:54 PM,72,Kitchen Sink,1.956,1.540,0.416
12/1 2:32:00 PM,156,Kitchen Sink,2.2,1.732,0.468
12/1 2:34:00 PM,6,Kitchen Sink,0.176,0.139,0.037
12/1 4:04:18 PM,30,CW,3.062,3.062,0.000
12/1 4:37:54 PM,630,Shower 1,2.874,2.263,0.611
12/1 5:34:00 PM,72,Sink 3,1.85,1.457,0.393
12/1 5:36:00 PM,18,Kitchen Sink,0.91,0.717,0.193
12/1 5:43:24 PM,24,Kitchen Sink,2.178,1.715,0.463
12/1 5:44:06 PM,6,Kitchen Sink,0.038,0.030,0.008
12/1 5:46:00 PM,78,Sink 2,2.058,1.621,0.437
12/1 6:02:24 PM,582,Shower 2,2.236,1.761,0.475
12/1 6:33:00 PM,546,Shower 2,2.054,1.617,0.437
12/1 7:21:06 PM,6,Kitchen Sink,0.201,0.158,0.043
12/1 7:29:12 PM,36,Kitchen Sink,1.164,0.917,0.247
12/1 7:31:06 PM,6,Kitchen Sink,1.132,0.891,0.241
12/1 8:15:06 PM,48,Kitchen Sink,0.713,0.561,0.152
12/1 8:50:36 PM,6,Kitchen Sink,0.547,0.431,0.116
12/1 8:52:30 PM,48,Sink 4,0.051,0.040,0.011
12/1 8:54:24 PM,30,Kitchen Sink,0.404,0.318,0.086
12/1 10:02:00 PM,24,Sink 4,0.52,0.409,0.111
12/1 11:51:18 PM,90,Kitchen Sink,1.692,1.332,0.360
12/2 3:35:18 AM,48,Kitchen Sink,0.41,0.323,0.087
12/2 3:37:18 AM,24,Kitchen Sink,1.186,0.935,0.251
12/2 3:39:12 AM,6,Kitchen Sink,0.811,0.639,0.172
12/2 6:18:36 AM,6,Sink 4,1.821,1.435,0.386
12/2 6:20:30 AM,54,Kitchen Sink,0.908,0.715,0.193
12/2 6:22:30 AM,42,Kitchen Sink,0.703,0.554,0.149
12/2 6:24:24 AM,54,Kitchen Sink,1.145,0.902,0.243
12/2 6:26:18 AM,102,Kitchen Sink,0.876,0.690,0.186
12/2 6:28:18 AM,72,Kitchen Sink,1.606,1.265,0.341
12/2 6:30:12 AM,6,Kitchen Sink,0.238,0.188,0.050
12/2 6:32:06 AM,18,Sink 3,2.367,1.865,0.502
12/2 7:03:42 AM,42,Kitchen Sink,1.211,0.954,0.257
12/2 7:05:42 AM,18,Kitchen Sink,0.976,0.769,0.207
12/2 7:07:36 AM,102,Sink 4,0.872,0.687,0.185
12/2 7:09:30 AM,6,Kitchen Sink,1.124,0.886,0.238
12/2 7:32:36 AM,18,Kitchen Sink,0.438,0.345,0.093
12/2 9:11:24 AM,42,Kitchen Sink,0.362,0.285,0.077
12/2 9:42:36 AM,18,Kitchen Sink,1.364,1.075,0.289
12/2 10:19:48 AM,6,Kitchen Sink,0.023,0.018,0.005
12/2 10:21:42 AM,18,Kitchen Sink,0.953,0.751,0.202
12/2 10:39:30 AM,60,Sink 4,2.256,1.778,0.478
12/2 10:54:36 AM,12,Sink 4,1.483,1.169,0.314
12/2 1:28:06 PM,6,Sink 3,0.526,0.414,0.112
12/2 1:30:06 PM,12,Sink 2,0.864,0.681,0.183
12/2 1:32:00 PM,36,Kitchen Sink,2.353,1.854,0.499
12/2 4:47:42 PM,30,Sink 4,0.472,0.372,0.100
12/2 4:49:36 PM,150,Sink 2,0.532,0.419,0.113
12/2 4:51:30 PM,216,Kitchen Sink,0.654,0.515,0.139
12/2 4:53:30 PM,24,Sink 4,1.631,1.285,0.346
12/2 4:55:24 PM,144,Sink 3,0.916,0.722,0.194
12/2 4:57:18 PM,150,Kitchen Sink,0.222,0.175,0.047
12/2 4:59:18 PM,18,Kitchen Sink,1.119,0.882,0.237
12/2 5:01:12 PM,18,Kitchen Sink,1.001,0.789,0.212
12/2 5:19:00 PM,24,Kitchen Sink,1.374,1.083,0.291
12/2 5:59:06 PM,30,CW,2.252,2.252,0.000
12/2 6:23:12 PM,66,Kitchen Sink,1.581,1.246,0.335
12/2 6:25:06 PM,174,Kitchen Sink,1.764,1.390,0.374
12/2 6:53:06 PM,6,Kitchen Sink,0.485,0.382,0.103
12/2 7:00:12 PM,90,Kitchen Sink,1.309,1.031,0.278
12/2 7:02:06 PM,6,Kitchen Sink,0.097,0.076,0.021
12/2 7:13:18 PM,60,CW,1.926,1.926,0.000
12/2 7:42:12 PM,60,Kitchen Sink,0.71,0.559,0.151
12/2 7:44:06 PM,72,Kitchen Sink,0.668,0.526,0.142
12/2 7:46:00 PM,6,Sink 4,0.065,0.051,0.014
12/2 7:48:00 PM,54,Sink 2,0.623,0.491,0.132
12/2 7:49:54 PM,72,Sink 4,0.998,0.786,0.212
12/2 7:53:48 PM,366,Sink 2,1.502,1.184,0.318
12/2 8:49:12 PM,6,Kitchen Sink,0.026,0.020,0.006
12/2 9:26:24 PM,12,Kitchen Sink,0.977,0.770,0.207
12/2 9:32:18 PM,6,Kitchen Sink,0.714,0.563,0.151
12/2 10:42:18 PM,150,Sink 2,1.375,1.083,0.292
12/2 11:47:54 PM,12,Sink 2,0.829,0.653,0.176
12/2 11:49:48 PM,6,Kitchen Sink,0.501,0.395,0.106
12/2 11:51:42 PM,12,Sink 2,2.068,1.630,0.438
12/2 11:52:54 PM,12,Kitchen Sink,1.067,0.841,0.226
12/3 6:43:42 AM,6,Kitchen Sink,0.692,0.546,0.146
12/3 6:45:36 AM,96,Sink 3,1.801,1.420,0.381
12/3 6:49:54 AM,264,Shower 1,2.863,2.257,0.606
12/3 6:58:54 AM,186,Bath 2,6.975,5.499,1.476
12/3 7:14:18 AM,6,Kitchen Sink,0.359,0.283,0.076
12/3 7:36:12 AM,396,Bath 1,5.412,4.267,1.145
12/3 8:31:36 AM,84,Sink 3,0.049,0.039,0.010
12/3 8:33:30 AM,234,Kitchen Sink,1.486,1.172,0.314
12/3 8:34:06 AM,6,Kitchen Sink,1.377,1.086,0.291
12/3 9:06:06 AM,42,DW1,1.726,1.726,0.000
12/3 9:15:48 AM,102,DW1,1.424,1.424,0.000
12/3 9:19:24 AM,12,Kitchen Sink,1.194,0.941,0.253
12/3 9:22:12 AM,24,Kitchen Sink,1.523,1.201,0.322
12/3 9:25:36 AM,84,DW1,1.23,1.230,0.000
12/3 9:35:24 AM,150,DW1,1.356,1.356,0.000
12/3 10:18:36 AM,522,Shower 1,1.614,1.273,0.341
12/3 12:05:54 PM,126,DW1,1.139,1.139,0.000
12/3 12:10:18 PM,18,Kitchen Sink,1.37,1.080,0.290
12/3 12:15:42 PM,120,DW1,1.637,1.637,0.000
12/3 12:25:30 PM,90,DW1,1.325,1.325,0.000
12/3 12:47:06 PM,18,Kitchen Sink,0.987,0.778,0.209
12/3 2:15:24 PM,72,Sink 4,1.226,0.967,0.259
12/3 2:29:00 PM,24,Kitchen Sink,0.896,0.706,0.190
12/3 2:30:54 PM,30,Sink 2,1.284,1.012,0.272
12/3 2:32:54 PM,6,Sink 3,0.21,0.166,0.044
12/3 2:36:36 PM,6,Sink 2,0.886,0.699,0.187
12/3 2:38:30 PM,18,Kitchen Sink,0.719,0.567,0.152
12/3 2:40:30 PM,60,Sink 2,2.243,1.768,0.475
12/3 2:42:24 PM,6,Sink 3,0.1,0.079,0.021
12/3 2:44:18 PM,66,Kitchen Sink,2.327,1.835,0.492
12/3 2:46:18 PM,36,Sink 2,0.978,0.771,0.207
12/3 4:55:36 PM,126,Kitchen Sink,1.609,1.269,0.340
12/3 5:41:36 PM,12,Sink 2,0.282,0.222,0.060
12/3 6:50:00 PM,90,Kitchen Sink,2.171,1.712,0.459
12/3 6:53:18 PM,12,Kitchen Sink,0.999,0.788,0.211
12/3 7:07:18 PM,72,CW,2.14,2.140,0.000
12/3 7:21:24 PM,6,Kitchen Sink,0.571,0.450,0.121
12/3 7:21:54 PM,54,Kitchen Sink,1.532,1.208,0.324
12/3 7:23:18 PM,54,Kitchen Sink,1.414,1.115,0.299
12/3 7:25:12 PM,30,Kitchen Sink,0.776,0.612,0.164
12/3 9:24:42 PM,6,Kitchen Sink,0.162,0.128,0.034
12/3 9:47:30 PM,36,Kitchen Sink,1.406,1.109,0.297
12/3 10:12:30 PM,60,Kitchen Sink,1.388,1.094,0.294
12/3 10:14:24 PM,6,Kitchen Sink,0.066,0.052,0.014
12/4 5:30:30 AM,6,Kitchen Sink,1.408,1.111,0.297
12/4 5:32:30 AM,48,Kitchen Sink,0.747,0.589,0.158
12/4 5:34:24 AM,6,Kitchen Sink,0.07,0.055,0.015
12/4 5:40:12 AM,6,Kitchen Sink,0.704,0.555,0.149
12/4 6:05:24 AM,36,Sink 2,0.422,0.333,0.089
12/4 6:07:18 AM,36,Kitchen Sink,1.79,1.412,0.378
12/4 8:31:12 AM,72,Kitchen Sink,0.53,0.418,0.112
12/4 9:12:24 AM,84,Kitchen Sink,1.484,1.171,0.313
12/4 9:33:06 AM,150,Kitchen Sink,0.641,0.506,0.135
12/4 9:48:18 AM,24,Kitchen Sink,1.98,1.562,0.418
12/4 9:56:18 AM,60,Sink 2,0.544,0.429,0.115
12/4 9:58:12 AM,12,Kitchen Sink,0.869,0.686,0.183
12/4 10:00:06 AM,78,Sink 2,1.65,1.302,0.348
12/4 10:02:00 AM,12,Kitchen Sink,0.95,0.749,0.201
12/4 11:40:42 AM,42,Kitchen Sink,0.163,0.129,0.034
12/4 12:59:36 PM,12,Kitchen Sink,0.512,0.404,0.108
12/4 1:01:30 PM,12,Kitchen Sink,0.715,0.564,0.151
12/4 1:03:24 PM,108,Kitchen Sink,2.036,1.606,0.430
12/4 1:10:30 PM,24,Sink 2,0.786,0.620,0.166
12/4 2:17:30 PM,30,Sink 3,1.72,1.357,0.363
12/4 2:19:24 PM,156,Kitchen Sink,1.363,1.075,0.288
12/4 2:21:24 PM,60,Kitchen Sink,1.218,0.961,0.257
12/4 8:48:30 PM,6,Sink 4,0.458,0.361,0.097
12/4 9:35:36 PM,6,Sink 2,1.241,0.979,0.262
12/4 9:37:30 PM,6,Sink 4,0.471,0.372,0.099
12/5 7:16:48 AM,36,Kitchen Sink,0.343,0.271,0.072
12/5 7:18:48 AM,246,Kitchen Sink,0.89,0.703,0.187
12/5 7:20:42 AM,168,Kitchen Sink,1.423,1.123,0.300
12/5 7:30:30 AM,156,Kitchen Sink,1.127,0.890,0.237
12/5 8:35:36 AM,6,Sink 4,0.204,0.161,0.043
12/5 9:06:54 AM,60,CW,3.865,3.865,0.000
12/5 9:21:24 AM,6,Kitchen Sink,1.714,1.353,0.361
12/5 9:23:24 AM,24,Sink 2,0.424,0.335,0.089
12/5 9:46:36 AM,42,Sink 3,0.653,0.515,0.138
12/5 9:55:30 AM,48,Kitchen Sink,0.554,0.437,0.117
12/5 9:57:24 AM,84,Kitchen Sink,1.562,1.233,0.329
12/5 9:59:18 AM,24,Kitchen Sink,0.541,0.427,0.114
12/5 10:04:42 AM,36,Kitchen Sink,0.682,0.538,0.144
12/5 12:55:24 PM,6,Kitchen Sink,0.525,0.414,0.111
12/5 1:27:48 PM,30,Kitchen Sink,0.467,0.369,0.098
12/5 3:01:06 PM,6,Kitchen Sink,0.051,0.040,0.011
12/5 3:03:06 PM,60,Sink 3,0.103,0.081,0.022
12/5 3:05:00 PM,96,Sink 2,1.384,1.093,0.291
12/5 3:06:54 PM,60,Sink 2,0.05,0.039,0.011
12/5 3:08:54 PM,24,Kitchen Sink,2.031,1.603,0.428
12/5 3:10:48 PM,6,Kitchen Sink,0.277,0.219,0.058
12/5 3:32:18 PM,6,Sink 4,1.027,0.811,0.216
12/5 3:34:18 PM,6,Kitchen Sink,0.338,0.267,0.071
12/5 5:16:42 PM,36,Sink 2,1.391,1.098,0.293
12/5 5:45:36 PM,18,Kitchen Sink,1.881,1.485,0.396
12/5 5:47:30 PM,162,Kitchen Sink,0.687,0.542,0.145
12/5 5:59:30 PM,18,Kitchen Sink,1.312,1.036,0.276
12/5 6:10:24 PM,6,Sink 3,0.336,0.265,0.071
12/5 6:59:42 PM,6,Kitchen Sink,1.127,0.890,0.237
12/5 7:23:30 PM,12,Kitchen Sink,2.073,1.636,0.437
12/5 7:42:24 PM,222,Sink 2,1.33,1.050,0.280
12/5 7:44:18 PM,12,Kitchen Sink,0.825,0.651,0.174
12/5 7:46:18 PM,6,Kitchen Sink,0.65,0.513,0.137
12/5 7:48:12 PM,54,Kitchen Sink,2.297,1.813,0.484
12/5 7:50:06 PM,60,Sink 4,1.26,0.995,0.265
12/5 8:19:42 PM,60,Kitchen Sink,1.594,1.258,0.336
12/5 8:23:18 PM,318,Shower 1,2.373,1.873,0.500
12/5 8:50:42 PM,6,Kitchen Sink,0.783,0.618,0.165
12/5 8:53:00 PM,66,Kitchen Sink,0.98,0.774,0.206
12/5 10:03:12 PM,30,Kitchen Sink,1.334,1.053,0.281
12/5 11:13:48 PM,24,Kitchen Sink,2.367,1.868,0.499
12/5 11:15:42 PM,6,Kitchen Sink,1.26,0.995,0.265
12/6 12:24:18 AM,30,Kitchen Sink,0.049,0.039,0.010
12/6 1:05:18 AM,30,Kitchen Sink,1.65,1.303,0.347
12/6 1:07:18 AM,30,Kitchen Sink,0.413,0.326,0.087
12/6 1:09:12 AM,96,Kitchen Sink,0.376,0.297,0.079
12/6 6:25:48 AM,24,Kitchen Sink,1.63,1.287,0.343
12/6 6:27:42 AM,42,Kitchen Sink,0.986,0.779,0.207
12/6 6:29:36 AM,6,Kitchen Sink,1.459,1.152,0.307
12/6 6:31:36 AM,12,Kitchen Sink,1.637,1.293,0.344
12/6 6:33:30 AM,24,Sink 2,1.59,1.256,0.334
12/6 7:05:48 AM,78,Sink 4,1.922,1.518,0.404
12/6 7:08:54 AM,6,Kitchen Sink,0.163,0.129,0.034
12/6 7:09:54 AM,6,Kitchen Sink,0.591,0.467,0.124
12/6 7:10:54 AM,18,Kitchen Sink,1.229,0.971,0.258
