Time,Duration,Fixture,Combined,Hot,Cold
12/21 5:04:18 AM,6,Kitchen Sink,0.095,0.076,0.019
12/21 5:06:12 AM,126,Kitchen Sink,0.101,0.080,0.021
12/21 6:13:48 AM,6,Kitchen Sink,2.295,1.827,0.468
12/21 7:38:42 AM,42,Kitchen Sink,0.787,0.627,0.160
12/21 8:01:48 AM,6,Sink 2,0.925,0.736,0.189
12/21 9:20:06 AM,72,CW,2.494,2.494,0.000
12/21 9:25:00 AM,90,CW,2.609,2.609,0.000
12/21 9:30:00 AM,24,CW,1.730,1.730,0.000
12/21 9:35:00 AM,18,CW,1.803,1.803,0.000
12/21 9:40:00 AM,72,CW,1.483,1.483,0.000
12/21 9:44:54 AM,66,CW,2.527,2.527,0.000
12/21 10:31:42 AM,72,Kitchen Sink,1.692,1.347,0.345
12/21 10:33:42 AM,48,Kitchen Sink,0.567,0.451,0.116
12/21 11:21:12 AM,12,Kitchen Sink,1.689,1.345,0.344
12/21 2:15:48 PM,12,Kitchen Sink,1.321,1.052,0.269
12/21 2:17:42 PM,30,Kitchen Sink,1.049,0.835,0.214
12/21 2:19:42 PM,18,Sink 2,0.891,0.709,0.182
12/21 2:21:36 PM,30,Kitchen Sink,0.999,0.795,0.204
12/21 2:23:30 PM,42,Kitchen Sink,0.613,0.488,0.125
12/21 3:34:48 PM,42,Kitchen Sink,0.636,0.506,0.130
12/21 3:36:42 PM,114,Kitchen Sink,0.069,0.055,0.014
12/21 5:09:36 PM,30,Kitchen Sink,1.431,1.139,0.292
12/21 5:11:36 PM,12,Kitchen Sink,0.795,0.633,0.162
12/21 5:40:30 PM,54,Kitchen Sink,1.290,1.027,0.263
12/21 5:45:54 PM,126,Kitchen Sink,1.456,1.159,0.297
12/21 6:46:12 PM,18,Kitchen Sink,1.636,1.302,0.334
12/21 8:01:00 PM,30,Kitchen Sink,0.607,0.483,0.124
12/21 8:02:54 PM,48,Kitchen Sink,0.735,0.585,0.150
12/21 8:04:54 PM,12,Kitchen Sink,1.640,1.306,0.334
12/21 11:49:30 PM,24,Kitchen Sink,0.050,0.040,0.010
12/21 11:53:06 PM,6,Sink 2,0.594,0.473,0.121
12/26 12:48:24 AM,594,Shower 1,2.128,1.698,0.430
12/26 6:54:42 AM,24,Sink 3,1.744,1.392,0.352
12/26 8:44:48 AM,30,Sink 4,1.628,1.299,0.329
12/26 8:57:30 AM,30,Kitchen Sink,0.633,0.505,0.128
12/26 1:40:30 PM,42,Sink 4,1.338,1.068,0.270
12/26 1:42:24 PM,12,Sink 4,0.841,0.671,0.170
12/26 2:36:06 PM,24,Sink 3,1.814,1.447,0.367
12/26 3:01:48 PM,108,Kitchen Sink,1.007,0.803,0.204
12/26 5:35:06 PM,90,Kitchen Sink,1.040,0.830,0.210
12/26 10:25:24 PM,60,Sink 4,2.230,1.779,0.451
12/26 10:27:24 PM,12,Kitchen Sink,1.593,1.271,0.322
12/26 10:29:18 PM,48,Kitchen Sink,0.048,0.038,0.010
12/27 12:23:42 AM,6,Kitchen Sink,0.762,0.608,0.154
12/27 7:10:30 AM,36,Sink 2,1.821,1.454,0.367
12/27 7:21:24 AM,312,Shower 2,1.608,1.284,0.324
12/27 7:36:00 AM,6,Kitchen Sink,0.073,0.058,0.015
12/27 7:46:24 AM,54,Sink 4,1.489,1.189,0.300
12/27 8:43:00 AM,24,Kitchen Sink,0.105,0.084,0.021
12/27 9:40:36 AM,18,CW,2.221,2.221,0.000
12/27 11:25:18 AM,12,Kitchen Sink,1.796,1.434,0.362
12/27 4:49:06 PM,6,Kitchen Sink,0.429,0.342,0.087
12/27 5:07:54 PM,30,Kitchen Sink,0.865,0.690,0.175
12/27 5:52:00 PM,204,Sink 2,0.983,0.785,0.198
12/27 6:07:00 PM,66,Kitchen Sink,0.940,0.750,0.190
12/27 6:09:18 PM,6,Sink 2,0.082,0.065,0.017
12/27 6:11:12 PM,30,Kitchen Sink,0.776,0.619,0.157
12/27 6:11:30 PM,12,Sink 3,1.308,1.044,0.264
12/27 6:13:06 PM,6,Kitchen Sink,1.562,1.247,0.315
12/27 6:13:24 PM,48,Kitchen Sink,0.497,0.397,0.100
12/27 6:15:18 PM,6,Kitchen Sink,0.639,0.510,0.129
12/27 6:36:18 PM,12,Sink 3,0.742,0.592,0.150
12/27 6:38:18 PM,6,Kitchen Sink,0.539,0.430,0.109
12/27 6:48:18 PM,108,DW1,1.367,1.367,0.000
12/27 6:58:00 PM,84,DW1,1.513,1.513,0.000
12/27 7:07:48 PM,66,DW1,1.887,1.887,0.000
12/27 7:17:36 PM,150,DW1,1.415,1.415,0.000
12/27 8:55:48 PM,54,Kitchen Sink,1.117,0.892,0.225
12/27 10:20:48 PM,12,Kitchen Sink,0.711,0.568,0.143
12/27 10:22:12 PM,42,Kitchen Sink,1.339,1.069,0.270
12/28 6:00:12 AM,60,Kitchen Sink,0.670,0.535,0.135
12/28 6:02:12 AM,24,Sink 4,1.135,0.906,0.229
12/28 6:04:06 AM,36,Sink 2,0.047,0.038,0.009
12/28 6:06:00 AM,120,Kitchen Sink,0.811,0.648,0.163
12/28 10:41:06 AM,30,Kitchen Sink,1.100,0.878,0.222
12/28 10:59:24 AM,18,Sink 4,1.295,1.034,0.261
12/28 11:20:12 AM,66,Kitchen Sink,0.404,0.323,0.081
12/28 12:39:54 PM,12,Sink 2,0.384,0.307,0.077
12/28 1:35:36 PM,606,Shower 2,1.644,1.313,0.331
12/28 1:51:06 PM,72,Kitchen Sink,2.270,1.813,0.457
12/28 1:53:00 PM,54,Kitchen Sink,0.934,0.746,0.188
12/28 2:47:12 PM,24,Kitchen Sink,1.246,0.995,0.251
12/28 6:45:54 PM,6,Kitchen Sink,0.902,0.720,0.182
12/28 6:47:48 PM,6,Kitchen Sink,1.336,1.067,0.269
12/28 6:49:48 PM,18,Sink 4,1.696,1.354,0.342
12/28 6:51:42 PM,18,Kitchen Sink,1.164,0.930,0.234
12/28 7:09:18 PM,24,Sink 4,2.277,1.818,0.459
12/28 7:11:18 PM,6,Sink 3,0.640,0.511,0.129
12/28 7:24:06 PM,120,Sink 4,1.568,1.252,0.316
12/28 7:26:06 PM,6,Kitchen Sink,0.124,0.099,0.025
12/28 7:28:00 PM,12,Kitchen Sink,0.486,0.388,0.098
12/28 7:29:54 PM,24,Sink 2,1.752,1.399,0.353
12/28 7:31:54 PM,60,Kitchen Sink,1.392,1.112,0.280
12/28 7:42:06 PM,12,Kitchen Sink,1.959,1.564,0.395
12/28 9:29:36 PM,12,Kitchen Sink,0.618,0.494,0.124
12/28 9:52:00 PM,60,Kitchen Sink,0.175,0.140,0.035
12/28 10:09:54 PM,12,Sink 2,1.264,1.009,0.255
12/28 10:11:48 PM,12,Kitchen Sink,1.594,1.273,0.321
12/28 10:13:48 PM,12,Kitchen Sink,1.954,1.560,0.394
12/28 10:15:42 PM,18,Kitchen Sink,1.730,1.382,0.348
12/28 10:28:54 PM,30,Kitchen Sink,1.183,0.945,0.238
12/28 10:30:54 PM,12,Kitchen Sink,0.046,0.037,0.009
12/28 10:32:48 PM,6,Kitchen Sink,0.339,0.271,0.068
12/29 4:08:48 AM,12,Sink 4,0.169,0.135,0.034
12/29 6:20:00 AM,378,Shower 1,2.757,2.203,0.554
12/29 6:54:12 AM,78,Kitchen Sink,1.745,1.394,0.351
12/29 6:56:06 AM,30,Sink 2,0.900,0.719,0.181
12/29 6:58:06 AM,24,Sink 2,1.137,0.908,0.229
12/29 7:00:00 AM,36,Sink 3,0.327,0.261,0.066
12/29 7:01:54 AM,138,Kitchen Sink,1.480,1.182,0.298
12/29 7:03:54 AM,6,Kitchen Sink,0.336,0.268,0.068
12/29 7:05:48 AM,108,Kitchen Sink,0.845,0.675,0.170
12/29 7:07:42 AM,48,Kitchen Sink,1.000,0.799,0.201
12/29 7:09:42 AM,6,Kitchen Sink,0.904,0.722,0.182
12/29 7:11:36 AM,6,Sink 4,0.060,0.048,0.012
12/29 7:13:30 AM,6,Kitchen Sink,0.066,0.053,0.013
12/29 7:15:30 AM,18,Kitchen Sink,0.522,0.417,0.105
12/29 7:18:18 AM,66,Kitchen Sink,0.857,0.685,0.172
12/29 7:20:12 AM,84,Kitchen Sink,1.231,0.983,0.248
12/29 7:22:12 AM,6,Sink 4,0.108,0.086,0.022
12/29 7:22:24 AM,42,Sink 4,0.945,0.755,0.190
12/29 7:24:06 AM,78,Kitchen Sink,0.988,0.789,0.199
12/29 7:24:24 AM,54,Kitchen Sink,1.362,1.088,0.274
12/29 7:26:18 AM,138,Kitchen Sink,1.246,0.995,0.251
12/29 7:37:54 AM,408,Shower 1,2.188,1.748,0.440
12/29 8:50:18 AM,6,Kitchen Sink,0.119,0.095,0.024
12/29 8:52:12 AM,42,Kitchen Sink,0.885,0.707,0.178
12/29 8:54:12 AM,12,Kitchen Sink,1.058,0.845,0.213
12/29 8:56:06 AM,36,Kitchen Sink,0.672,0.537,0.135
12/29 9:00:24 AM,18,Kitchen Sink,0.203,0.162,0.041
12/29 9:41:42 AM,78,Sink 2,0.519,0.415,0.104
12/29 11:34:06 AM,12,Kitchen Sink,1.091,0.872,0.219
12/29 11:53:42 AM,6,Kitchen Sink,0.876,0.700,0.176
12/29 11:55:42 AM,30,Kitchen Sink,0.158,0.126,0.032
12/29 4:14:12 PM,6,Kitchen Sink,0.431,0.344,0.087
12/29 5:02:06 PM,66,Kitchen Sink,0.289,0.231,0.058
12/29 5:04:00 PM,78,Sink 4,0.895,0.715,0.180
12/29 5:19:42 PM,150,Kitchen Sink,0.549,0.439,0.110
12/29 5:21:36 PM,30,Sink 4,0.823,0.657,0.166
12/29 5:23:30 PM,6,Kitchen Sink,1.191,0.951,0.240
12/29 5:25:30 PM,66,Kitchen Sink,0.482,0.385,0.097
12/29 5:27:24 PM,12,Kitchen Sink,0.473,0.378,0.095
12/29 5:29:18 PM,42,Kitchen Sink,1.131,0.904,0.227
12/29 5:31:18 PM,72,Sink 2,2.312,1.847,0.465
12/29 5:33:12 PM,6,Sink 2,0.054,0.043,0.011
12/29 5:35:06 PM,6,Sink 4,0.277,0.221,0.056
12/29 5:36:48 PM,6,Kitchen Sink,0.586,0.468,0.118
12/29 5:37:06 PM,72,Sink 2,0.889,0.710,0.179
12/29 7:06:06 PM,102,Sink 4,1.692,1.352,0.340
12/29 7:33:42 PM,6,Kitchen Sink,0.660,0.527,0.133
12/29 7:35:36 PM,6,Kitchen Sink,0.029,0.023,0.006
12/29 7:37:30 PM,102,Kitchen Sink,0.592,0.473,0.119
12/29 7:46:06 PM,66,Kitchen Sink,0.959,0.766,0.193
12/29 9:35:06 PM,6,Sink 4,0.277,0.221,0.056
12/29 9:56:12 PM,18,Kitchen Sink,1.137,0.908,0.229
12/29 9:58:06 PM,60,Kitchen Sink,2.144,1.713,0.431
12/29 10:00:06 PM,54,Sink 2,1.225,0.979,0.246
12/29 10:02:00 PM,78,Kitchen Sink,1.560,1.246,0.314
12/29 10:03:54 PM,24,Sink 4,0.460,0.367,0.093
12/30 7:23:30 AM,12,Kitchen Sink,1.155,0.923,0.232
12/30 7:25:30 AM,12,Kitchen Sink,0.945,0.755,0.190
12/30 7:27:24 AM,6,Kitchen Sink,0.580,0.464,0.116
12/30 7:29:18 AM,12,Kitchen Sink,1.997,1.596,0.401
12/30 7:31:18 AM,24,Kitchen Sink,0.339,0.271,0.068
12/30 7:33:12 AM,6,Kitchen Sink,0.959,0.766,0.193
12/30 8:09:12 AM,78,Kitchen Sink,2.125,1.698,0.427
12/30 8:11:06 AM,126,Sink 3,1.269,1.014,0.255
12/30 8:13:00 AM,24,Kitchen Sink,1.259,1.006,0.253
12/30 8:29:06 AM,6,Kitchen Sink,0.227,0.181,0.046
12/30 8:31:00 AM,6,Kitchen Sink,0.754,0.603,0.151
12/30 8:32:54 AM,78,Kitchen Sink,1.033,0.826,0.207
12/30 8:34:54 AM,78,Kitchen Sink,0.941,0.752,0.189
12/30 9:19:30 AM,12,Sink 2,1.208,0.965,0.243
12/30 10:18:00 AM,6,Kitchen Sink,0.408,0.326,0.082
12/30 10:19:54 AM,6,Sink 2,1.042,0.833,0.209
12/30 10:21:48 AM,96,Kitchen Sink,1.632,1.304,0.328
12/30 10:23:48 AM,36,Kitchen Sink,1.672,1.336,0.336
12/30 12:22:24 PM,30,Kitchen Sink,0.568,0.454,0.114
12/30 1:08:42 PM,24,Kitchen Sink,1.587,1.268,0.319
12/30 1:10:36 PM,84,Kitchen Sink,0.900,0.719,0.181
12/30 1:47:06 PM,60,Kitchen Sink,1.622,1.296,0.326
12/30 1:49:00 PM,24,Sink 3,1.660,1.327,0.333
12/30 2:30:42 PM,12,Kitchen Sink,2.262,1.808,0.454
12/30 2:32:36 PM,30,Kitchen Sink,0.737,0.589,0.148
12/30 2:34:36 PM,30,Kitchen Sink,0.751,0.600,0.151
12/30 2:59:24 PM,84,Sink 2,1.395,1.115,0.280
12/30 3:01:24 PM,12,Kitchen Sink,0.493,0.394,0.099
12/30 3:03:18 PM,6,Kitchen Sink,0.128,0.102,0.026
12/30 3:37:24 PM,6,Kitchen Sink,1.596,1.276,0.320
12/30 3:57:00 PM,6,Kitchen Sink,0.538,0.430,0.108
12/30 5:34:30 PM,12,Kitchen Sink,0.659,0.527,0.132
12/30 5:36:24 PM,36,Kitchen Sink,1.015,0.811,0.204
12/30 5:38:24 PM,66,Kitchen Sink,1.353,1.081,0.272
12/30 5:40:18 PM,18,Kitchen Sink,0.682,0.545,0.137
12/30 5:42:12 PM,6,Kitchen Sink,0.715,0.571,0.144
12/30 5:43:48 PM,24,Kitchen Sink,0.049,0.039,0.010
12/30 5:44:06 PM,6,Kitchen Sink,0.035,0.028,0.007
12/30 5:45:48 PM,90,Kitchen Sink,1.132,0.905,0.227
12/30 5:47:42 PM,18,Kitchen Sink,0.494,0.395,0.099
12/30 6:34:30 PM,42,Kitchen Sink,0.968,0.774,0.194
12/30 6:36:24 PM,12,Kitchen Sink,0.900,0.719,0.181
12/30 6:54:12 PM,12,Kitchen Sink,1.666,1.331,0.335
12/30 6:55:24 PM,84,Kitchen Sink,0.808,0.646,0.162
12/30 6:56:06 PM,6,Kitchen Sink,0.201,0.161,0.040
12/30 6:57:24 PM,66,Kitchen Sink,0.281,0.225,0.056
12/30 6:57:24 PM,12,Sink 2,0.652,0.521,0.131
12/30 6:59:18 PM,6,Sink 3,0.726,0.580,0.146
12/30 7:01:12 PM,6,Sink 3,1.327,1.061,0.266
12/30 7:03:12 PM,48,Sink 3,0.051,0.041,0.010
12/30 7:19:24 PM,30,Sink 2,1.439,1.150,0.289
12/30 7:34:42 PM,18,Kitchen Sink,1.547,1.236,0.311
12/30 9:53:48 PM,6,Kitchen Sink,0.148,0.118,0.030
12/30 9:55:00 PM,78,CW,2.593,2.593,0.000
12/30 9:55:42 PM,60,Kitchen Sink,2.188,1.749,0.439
12/30 9:57:36 PM,12,Kitchen Sink,1.918,1.533,0.385
12/30 9:59:36 PM,42,Kitchen Sink,1.422,1.136,0.286
12/30 10:01:30 PM,6,Kitchen Sink,2.393,1.913,0.480
12/30 11:09:12 PM,72,CW,1.763,1.763,0.000
12/31 1:51:48 AM,18,Kitchen Sink,1.590,1.271,0.319
12/31 1:53:42 AM,84,Kitchen Sink,1.533,1.226,0.307
12/31 1:55:36 AM,6,Kitchen Sink,0.013,0.010,0.003
12/31 1:57:36 AM,12,Sink 4,1.186,0.948,0.238
12/31 1:59:30 AM,66,Kitchen Sink,1.043,0.834,0.209
12/31 6:09:00 AM,90,DW1,1.253,1.253,0.000
12/31 6:18:42 AM,138,DW1,1.069,1.069,0.000
12/31 6:28:30 AM,72,DW1,1.393,1.393,0.000
12/31 6:38:18 AM,126,DW1,1.508,1.508,0.000
12/31 6:48:06 AM,84,DW1,1.515,1.515,0.000
12/31 6:57:54 AM,78,DW1,1.517,1.517,0.000
12/31 7:07:36 AM,96,DW1,1.101,1.101,0.000
12/31 7:17:24 AM,96,DW1,1.150,1.150,0.000
12/31 7:27:12 AM,84,DW1,1.401,1.401,0.000
12/31 7:37:00 AM,54,DW1,1.584,1.584,0.000
12/31 7:46:48 AM,78,DW1,1.538,1.538,0.000
12/31 9:24:36 AM,6,Kitchen Sink,0.455,0.364,0.091
12/31 9:26:30 AM,6,Kitchen Sink,3.023,2.417,0.606
12/31 9:34:00 AM,114,DW1,1.803,1.803,0.000
12/31 9:43:48 AM,66,DW1,1.560,1.560,0.000
12/31 9:53:30 AM,66,DW1,1.627,1.627,0.000
12/31 10:38:24 AM,6,Kitchen Sink,1.352,1.081,0.271
12/31 10:49:36 AM,24,CW,2.735,2.735,0.000
12/31 10:55:00 AM,6,Sink 4,0.953,0.762,0.191
12/31 2:13:24 PM,162,Sink 3,0.173,0.138,0.035
12/31 2:15:18 PM,54,Kitchen Sink,1.670,1.335,0.335
12/31 2:17:18 PM,108,Sink 3,0.814,0.651,0.163
12/31 2:20:30 PM,36,Kitchen Sink,0.049,0.039,0.010
12/31 2:22:24 PM,6,Kitchen Sink,0.584,0.467,0.117
12/31 2:24:18 PM,12,Kitchen Sink,0.648,0.518,0.130
12/31 2:26:18 PM,36,Kitchen Sink,1.396,1.116,0.280
12/31 2:28:12 PM,24,Kitchen Sink,1.330,1.063,0.267
12/31 2:40:42 PM,24,Sink 4,0.777,0.621,0.156
12/31 3:10:54 PM,18,Kitchen Sink,0.939,0.751,0.188
12/31 3:35:18 PM,84,Kitchen Sink,2.190,1.751,0.439
12/31 6:36:24 PM,6,Sink 4,0.694,0.555,0.139
12/31 6:38:24 PM,6,Sink 3,0.406,0.325,0.081
12/31 6:40:18 PM,24,Kitchen Sink,0.097,0.078,0.019
12/31 7:31:48 PM,24,Kitchen Sink,0.692,0.553,0.139
12/31 7:51:54 PM,6,Kitchen Sink,0.547,0.437,0.110
12/31 7:53:54 PM,66,Kitchen Sink,1.478,1.182,0.296
12/31 7:55:48 PM,54,Kitchen Sink,0.934,0.747,0.187
12/31 8:28:30 PM,12,Sink 3,0.461,0.369,0.092
12/31 8:30:24 PM,6,Kitchen Sink,0.410,0.328,0.082
12/31 8:38:30 PM,30,Kitchen Sink,1.429,1.143,0.286
12/31 9:43:00 PM,12,Kitchen Sink,2.034,1.626,0.408
12/31 10:18:00 PM,42,Kitchen Sink,0.402,0.321,0.081
12/31 10:19:54 PM,6,Kitchen Sink,0.138,0.110,0.028












































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































